,id,comment_text,target
480,1013525,"Here is a novel idea, how about Syria apologize and compensate these Syrians!",0.0
481,5812455,"""Her true feelings came. Maybe she should have said she wouldnt loose any sleep if he wasnt president anymore. Same way I feel about the politician criminals that are here destroying the aina.""
Copy and paste is your friend.
I didn't realize it, but you have more friends than I thought.",0.0
482,5888733,"You are a bitter, old, morally bankrupt, traitor Senator McShame! Your ass is showing!",0.8461538461538461
483,5663278,"Thanks for your response.  CA is a difficult state to be a non-citizen and trying to vote.  Some reasoning of my own tells me that if I was legal resident, I'd plum crazy to jeopardize my legal non-citizen status.  If I was an illegal -- why would I register to vote and give the gov't and ICE access to my address?  THAT would be dumb.",0.7
484,5787446,"Of G 7 leaders in power during the global collapse in Q4 of 2008, only Harper and Germany's Merkel won subsequent elections and only Harper increased his share of votes and seats.

Uniting 2 feuding, fractious parties he finished a strong 2nd in 2004 and then won 3 elections in row as the only PM ever to increase his vote % and seats in 3 elections 6-8-11) in a row.

He was also the only modern leader of a conservative party in a mature democracy to win (2011) the largest % of the immigrant vote.

Like King and Trudeau 1.0, he failed to match Laurier's 1908 feat of  winning 4 consecutive elections but the CPC did finish a strong 2nd in 2015, only 7% behind the Liberals in the popular vote and with 99 seats.

This was not humiliation but rather predictable voter fatigue and desire for change, for a new face and voice and promises.

In the final 2 weeks of the 2015 campaign, enough voters decided Trudeau was a better bet than Mulcair to beat Harper so Trudeau won.

Hardly a humiliation!",0.0
485,5724026,"May this young women experience triumph over that sad disease.  Please keep your chin up, we are rooting for you.",0.0
486,5046913,"Wow, this is very good reporting under severe time pressure: my hats off to Mr. Mims!
These Ducks don't appear flashy--- they just keep playing a tiny bit better than the opponent. They also show great character in their scrappiness and ""never say die"" attitude. I don't know how far it will take them, but swagger doesn't hurt at this level.",0.0
487,5337528,"Merkel is an academic -- a researcher who has been hanging off the gov't payroll flogging politics for decades..

Seems Merkel enjoys the stature & intrigue, & likely control, she exerts in the EU. But quite frankly -- it seems that even the lofty condescending Merkel is dominated by a man -- her father's religion rules her.

Merkel's no borders scenario allowing millions to invade both Germany & other European countries was incredibly stupid for someone claiming a doctorate in quantum chemistry; this woman & her own private world of 'bias' has destroyed the peace of mind for her countrymen/women for decades to come while satisfying a righteous itch.

Merkel should have acknowledged her stupid blunder & worked to slow down a grand slam invasion of her Germany, but instead Dr. Merkel chose to play politics.

And so, here we go with the 'Trump Mania Garbage Again' instead of scrutinizing what Merkel has done to her own country.",0.0
488,5297907,"Christine Cunningham: ""A hunt in the mountains is my connection to the life cycle."" Yet your goal is to end the life cycle for others with whom we share this planet.",0.0
489,843244,Go Leaves.,0.0
490,6120923,"How long until Trump compares this to Hurricane Katrina and decides because there are only dozens of deaths it is not a ""real"" catastrophe?",0.0
491,5420359,"Did the Residential A rate for not-rented properties valued over $1 million get dropped? I hope so it was unfair to a lot of people, including locals.",0.0
492,5037497,"Trump's dad was worth $500M BACK i the 80's...WHEN without his help the so called President would have gone under personally.....never mind losing hundreds of millions of investors dollars and ""cheating"" suppliers.  Back in the day he even fronted $2M ( Trumps dad) to a Casino so the Casino could help this so called President.....they were caught doing this by the Gaming Commission, Mr. Trump senior paid a fine and the $ had to be returned.  THAT is the kind of person who is this ""so called"" President.  Learn your fact pal.",0.0
493,5388644,And is on life support!,0.0
494,5685471,"The fool, by national and world-wide acclaim, is none other than Twittin' Donnie.

Other models of Trump include:

Lyin' Donnie
Bankrupt Donnie
Russian Donnie
Gropin' Donnie
Fraud Donnie

New models being added all the time.",0.6
495,386562,"Easy Money Maguire. 
She doesn't care, she's not up for re-election.",0.0
496,722546,"So has BC, until they decided to even make transit nearly unaffordable and place ridiculous tolls on bridges (even though billions of tax money was used to build them) while even increasing a gas tax and adding a transit tax onto hydro bills... of which they increased over 300% since the BC liberals have been in power.

The cost to commute in BC is astronomical. $11.00/day for transit or $6.30 to even use a bridge that never was tolled before (plus parking fees in the $100's per month)- they even charge you $30.00 if you dispute a toll charge.",0.0
497,5589146,"As an educator, I do not punish my whole class for bad behavior by a couple of students. That's is what's going on here. And why ban only plastic shopping bags? Shoots, an abandoned car has more plastic on it than you realize....",0.0
498,5154059,France better hopes she wins.,0.0
499,1008702,"Your trash talk would be more impressive if a) the Globe didn't apply a community-based approvals process, which means the Globe let us police ourselves and b) the Globe were a government agency and required to uphold freedom of speech laws.

That being said, pray continue....",0.6
500,929103,Gone up a notch in my esteem.  What the hell does that mean?,0.3
501,872413,An awful speech. A very sad day for Americans who now have to endure Trump and his racist and bigoted advisors for the next four years. Americans are the losers and so are world democracies as Trump aligns himself with Putin. He's a train wreck. This is not normal and I hope that the people of the USA and the world do not normalize his actions.,0.2
502,6190959,"None of the numbers you post contradict anything I said.  Norway has a large sovereign (government-controlled) wealth fund, but they have smaller personal savings for individuals and families.

Canadians have comparatively higher personal saving, wealth held in our pension plans, RRSPs, TFSA, unregistered accounts, etc.  Total wealth is very comparable between our two countries, but in Norway the government controls a larger share of that wealth through their Sovereign Wealth Fund.",0.0
503,5946621,"I wondered how long before the deniers come out. 
I have no kin that died there and I don't profit from it. I care though.",0.0
504,847035,Lock him up!,0.4
505,552703,"Yes, I'm angry. Angry that the Homeless who are trying to get help, turn their life around, and get back on their feet get lumped in with the crowd who seemingly care nothing about others (including the Homeless), this community, or improving their own lot,  I'm angry about people who trash the environment, intimidate people through their words and actions, and show no respect toward others. I'm angry about people who blame the police and find one excuse or another to not take responsibility for their own actions,  I'm angry that hundreds of thousands of limited public dollars, that otherwise might be devoted to house and help the homeless, addicted, and mentally ill, are wasted on UofO party patrols, dealing with selfish, obnoxious behavior, cleaning up trashed parks/public areas, repairing vandalism, etc. I'm angry about the lack of and enforcement of basic standards of decency among people. I'm angry about the people who come to this community and don't give but only take,",0.2
506,431798,"Who, your dream would be Stalin!  Another fan is in the white house!",0.0
507,5322759,"They can rely more on Merkel than this country can rely on Trump. Everyday we have a new revelation that sinks his administration deeper into his own created ""swamp.""",0.1666666666666666
508,304293,"I'm sorry. This suggestion makes sense, so it is not possible for Jon Ruiz to understand it.",0.0
509,6319577,"I'll second that motion!  But I don't consider doing what's necessary to take care of American citizens ""socialism.""  I wish they'd quit overusing the word.",0.0
510,6081372,"That's why in places like Saskatchewan and Manitoba the insurance rates are much cheaper. They instituted government insurance many years ago an have continued with it. They aren't concerned with huge profits which is one reason I laugh when people say private companies are more efficient and do it cheaper.

And in BC they would have had the same if not for a change in government back to the Social Credit who were in bed with the private insurance industry and they made changes to ensure they still got their fair share. Who cares what it did to rates for the people so long as the insurance industry got their handout.",0.0
511,6230869,"I am not going to prove your contention for you. Nor am I going to engage in your semantic arguments.
You said that gays are not a proected class, you are wrong. Deal with it. 

Why are you afraid to talk about how you think a German can compel a baker to make a hitler cake?
That is some of your best stuff.",0.1666666666666666
512,6176103,"@Darrenx2
If you believe this law is targeting Muslims, I'm OK with that. It's primarily Muslims who wear dark face veils at all times in public, and it's time we told them that's NOT OK in Canada. Time to take the veils off.",0.3
513,530133,"That's not how ""safety"" is practiced.",0.0
514,4989957,"One of our greatest fears is having little or no money to save for education and retirement given the ever increasing tax burden proposed by this government.
Undoubtedly we will soon be asked to mail our wallets to Ottawa. Nothing surprises me with these clowns.",0.7
515,5821369,"Great reply! Just know I also firmly believe as you do. But perhaps we will differ here. I do not believe we can offer this ""caring for my fellow Americans, recognizing that our country can only stay strong when caring for all,"" while still maintaining our *current numbers* of immigrants, refugees and asylees too. That's of a concern to me but it has been for a long time.

I also believe the vast majority of Antifa are people just like you and me- a mix of caring folks.
 
Like you, I also strongly oppose thugs, mob mentality and a disrespect of others with a different viewpoint (and I say that equally to both Alt Right and Alt Left)-but that includes knocking down the Robert E. Lee statue and destroying it (that belonged to all of us, not just one side.) Nor do I believe in shouting down folks or Town Hall politicians so they cannot be heard. That is rude and it is taking away Free Speech on both sides. We need to allow Free Speech and non-violent rallies from all sides or we all lose.",0.0
516,385108,"Global warming basics
The primary energy absorbing atmospheric gas is water vapor.  It is responsible for 95-98% of the energy detained in the atmosphere.  The other 3-5% is from CO2 and other gasses in the atmosphere.  Now lets look at the IR absorption spectrum
http://www.barrettbellamyclimate.com/page15.htm
This image shows the absorption wavelength of the various greenhouse gasses.  Please pay attention to the band of outgoing IR and the absorption wavelength overlap of CO2 and H2O. Also please notice how much more IR is absorbed by H2O.
As the atmosphere warms, it can hold more water vapor which holds more energy, however, this water vapor also condenses forms clouds which reflecting solar energy back into space reducing the amount of energy available to be stored.  The clouds condense further and then  rain or snow fall to the surface.
Currently all this extra CO2 has been beneficial to plant growth as food crop yields are up and deserts are greening.  Maybe it isn't so bad.",0.0
517,5806609,"He wasn't young, James T. Hodgkinson was 66 and a lifelong democrat.......................",0.0
518,773456,"You complain that I gave you no answers, Mike. And yet I have answered you very 'straightforwardly'.
First, you asked whether you should feel guilty about 'whitelash'. I replied that you should feel guilty 'if the cap fits' - i.e., if you are practising it.
Then you asked if you should feel guilty just because you are white. I replied 'No'.

Now you are wondering if I am someone else? Very strange. But to satisfy your curiosity - No I don't post under any other name. As I have told you before, these are my baptismal names. I have never used any other name here.

As for anger and fear:- Your comments certainly do seem angry. But only you will know if you are also afraid.",0.0
519,846835,Do you even know what a billion is.  Hint it starts with a b.,0.0
520,468147,"well, we know who's side ostupida is on don't we? what a traitor and fraudster this jerk is.",0.9032258064516128
521,6105009,Why is it always the guys surrounded by guys with guns who want to confiscate our guns?,0.0
522,512411,"Seriously, you support fishing? I saw those signs you and others carried at the Capitol.  Why couldn't your group work with the fishing folks instead of accusing them of unfounded things?

I find the tactics of environmentalism quite dishonest.  There's no accountability in what is said and no critical thinking.  Once again, you still ignore the impacts that will be major problems for conservation.  No one wants to talk about the tourism industry ever but everyone else like farmers and fishermen are the problem.

I could not join a group who masquerades as a grassroots group for local people when it really isn't.  That's not right to me.  When outsiders come in, they will act as the ends justifies the means tearing communities apart.  If you're about collaboration, show it.  The Pew folks sure didn't at their lavish galas and celebrations.  The fishing folks should've been invited!",0.0
523,5828790,"Not to mention, he must REALLY be reaping in the $$$ by declining to accept a paycheck.",0.0
524,5105476,"Are you including Canada in that? We've had a female prime minister. BC, Alberta, Quebec, Ontario, PEI, Newfoundland, NWT, Nunavut and Yukon have all had female premiers. BC and AB are on their second.",0.0
525,477033,"One of the important issues with this topic is that of perceptions, particularly perceptions among those who Christ has commanded us to reach; ""every tribe and kind"" of people (Matthew 28). That is a consideration that is really outside the scope of the analysis Michael Peabody has done (which I much appreciate); it is about missionary strategy and not about defending the rights of believers (which for Peabody and myself means all kinds of religions, not just Adventists). What is the wise way of relating to these issues that avoids transmitting negative perceptions of the gospel and Christ's followers? How would the compassionate Christ relate to our contemporary situation?",0.0
526,5501212,"You complain about CNN's 'fake' news, the cite Jame O'Keefe to make your point....

Going for irony? 

You do know the guy they got on tape is a producer, not an editor... in medicine, not Russia or politics. His personal opinion effects CNN's coverage of Trump as much as my own does, which is to say not at all. CNN may be sensationalizing coverage. Some of their reporters are biased. That's par for the course, & a far cry from fake news.",0.0
527,5264260,"Focus, Duke, focus.  I'm sure there's an article about Wynne somewhere you can yammer on about.  By the way, it isn't ""Liberals"" who are aghast at Trump.  My brother has been a card-carrying Conservative since the Bob Stanfield years and like most sensible people, understands well that Trump is a disaster.",0.1666666666666666
528,312209,"Here's just a few - tons more if you ever figure out how to search on the internet:

 * ""Dead Broke"" - Claim Hillary made leaving the white house - even left-leaning Politifact found that to be a lie;

* ""Sniper Fire"" - During 2008 campaign Hillary claimed to have come under sniper fire in Bosnia. Claimed her group had to run ""with our heads down to get into vehicles..."" - Thank goodness videos of her landing proved her lies;

* ""Immigrant Grandparents"" - Hillary claimed ""all my grandparents came over here..."" - another story Politifact said was a lie - only one of her grandparents was an immigrant;

* ""Sir Edmund Hillary"" - Hillary claimed she was named after Sir Edmond Hillary (Mt. Everest fame). Obvious lie since he didn't climb Everest until she was 6 years old;

* ""Marines"" - Hillary claimed to have applied to be a Marine in 1975 and was turned down. Washington Post fact-checkers verified that was a lie;

I could go on much more but there is a post length limit.",0.0
529,6152263,"Just remember, recruits who are ""committed"" have not / cannot officially ""sign."" This means they can quickly ""flip""(see Burmeister as one example flipping from Arizona to Oregon).  Yes it is nice to have a highly ranked recruiting class but those are just high school kids on a ranking list.  Official signing day does not happen until February....Oregon has far more urgent issues to deal with now.",0.0
530,5589259,"Whatabout ....
Whatabout ....
Whatabout ....
Benghazi!!!!",0.0
531,1025699,"It should be titled, ""How under Kay Brown's Leadership, AK Democrats Can't Win Elections; Thank God!""",0.0
532,824153,"""temper tantrum""? I guess you expect people to just go about their business and never open their mouths. In an Orange Groper America, people will have lost their rights to protest. Soon, america will be like Turkey and people who dare to even criticize the leader will be jailed. You do know what this sounds like, right?",0.2
533,5393927,"You support two condescending, patronizing guys conspiring against a woman premier. Are you a misogynist?",0.2127659574468084
534,1058845,"It has been know for years that a transit solution for the east end would cost billions of dollars. How did it happen that people entrusted Rob Ford, a guy with a high school education and serious addiction problems, with these billions.  Most of us wouldn't let a person like that borrow our car for an hour.  The Fords have set the city back a decade, at least.",0.0
535,694257,"Hm. I would love to see a source that quotes Benedict on ""little people"", that demonstrated that that was a consistently-used term. 
In the meantime, do you also object to Francis calling you ""sheep""? And implying that we have a certain smell? : )",0.0
536,6060404,"Pollution is more likely the main cause of reef damage and diminishing numbers of reef fish.  The City dumps untreated sewage into the ocean from its main wastewater treatment plants.  People dump all sorts of trash, including millions of cigarette butts, into the storm drains which drain directly into the ocean.  Stop the pollution and Hawaii and the world will be better off.",0.0
537,6183413,The sign could use a little artistic vandalism to show the woman kicking the man where it counts but that would cause outrage too.,0.3
538,5601231,"The Golden Rule existed LONG before Jesus, so it was an ethical precept, not a religious one.  What does our ""help,"" or meddling, have to do with Christianity?  That all men are created equal did not apply to slaves, because they were not considered people.  Mr. Johnson, do you just make this stuff up as you go along?",0.0
539,6171156,"Whatever the government does to protect against terrorism must be done constitutionally. There are examples out there— strict gun control and control of explosives, and electronic eavesdropping would help control terrorists, but the constitution prohibits most of those things. Even bans against sanctuary cities would fail against strict constitutional tests as the late Supreme Justice Scalia pointed out in his opinion rejecting the idea that the Federal government could force States to enforce federal gun control laws. This also goes for a travel ban. Some form of control can be done constitutionally— like the one we already have to which we can add even more. This latest attempt may now go back to the Federal District courts, and to the Federal Appeals Courts before it it heard by the US Supreme Court.— do not be surprised.",0.0
540,6258675,"NB, Would be some aholehole like you to think of something like that.",0.3
541,5853257,"Something I admire about the Jews is how quick is the respond to bigotry ad emerging fascism. Some of them were also active against the apartheid government, both as activists within the ANC and other organisations such as Black Sash as well as assisting black students with bursaries to access tertiary education...and I a not referring to prominent ones like Joe Slovo, Ronnie Kasrils etc. I a referring to ordinary Jews who never made news. It is important to again hear those voices rising again, not only because of idiots like Mgxitama, but aso the geeral rot in our society.",0.6
542,927183,The loyal Brown Shirt paid by the traitorous American Enterprise Institute funded by the Billionaire Barons of the traitorous Republican Party spews his traitorous vocabulary of ultimate dictatorship over all human and civil rights.  Goebbels would be so proud of his spawn.,0.5
543,6099218,"Keep looking for the chop shops.  With the rate of vehicles being stolen, there's a lot more of these shops operating out in the open.  Start the Neighborhood Watch before these thugs get a chance at opening shop.",0.2
544,5196269,"There's no controversy here. There's a single industry that is greedy, and ready to take the last fish out of the sea for their own profit. The Western Pacific Fisheries Management Council and all of those who are associated (and paid) don't care about fish for the future; they care about $ for their own pockets today. The expansions of both the Pacific Remote Islands and Papahanaumokuakea received wide-spread support, had sound science rationale, and wide public engagement. Plus, both Monuments were reduced in size after this public engagement (with PRI, the longline fishing industry got a nice chunk of conservation area removed because they battled so vigorously) with Papahanaumokuakea, the original proposal was scaled back to ensure that local fishers could continue fishing around weather buoys. Everyone in Hawaii should be outraged by Wespac's use of federal funds over the last 6 months to lobby the Trump administration to remove these protections for their own profit. Shameful.",0.0
545,336028,"Sorry to have to grade your piece only a C Mr Bower. You have failed to connect the dots. So you are upset? OK. How does the Trump bluster/promises detached from data or reality improve your situation? Do you think his dubious business skills will give you your part time job back? He is the worst kind of car salesman, don't buy what he is selling, he is using your discontent for his own gain but won't be able to change it.
Apply some of those mental health skills to your self, reduce your expenses as much as possible and chart a slightly different course. Good luck.",0.0
546,5604633,"yeah, that was a nice little ravine, then someone decided to build tony little houses there, so what was a long time homeless encampment is now a high end neighborhood with neighbors who don't like the low life using their street to access their choice of living, what came first?  The annoying rich person or the campers?",0.0
547,542283,"On our local news it was reported that Justin will be making several stops in Hamilton and surrounding area.
Two are a grocery store in Dundas and a Doughnut shop in St. Catharines.
They announced that there will be no questions answered and that all stops today are photo opportunities.
Good to see him hard at work.",0.0
548,5023249,"I ""heard"" that these tweets don't come from the President himself but rather Steve Bannon. Apparently Mr Bannon is responsible for the president's Twitter account from 10pm to 5am. It would explain a lot. So ""sad"".",0.0
549,6312619,"It is remarkable that neither the Liberals changing the bill nor the people advocating for the change can tell us how many people are likely to be eligible to be added to the roll of status Indians.  There is potentially a lot of money involved.

.",0.0
550,924834,"Perhaps the women who are forced to carry a baby to term, who would not be able to properly care for the baby, could obtain you and your ilks addresses to drop the babies you forced them to have, off at you alls doorsteps. Also the caring and corrupt Republicans who's aim  is to force women to adhere to the republicans evangelical standards. After the republicans force a woman to carry a baby to term, they yank the funding away that would help the child...
So yes, all the women who are forced to carry babies to birth, by all means, find out the people and legislators addresses and drop off the babies.",0.0
551,567257,Just another Republican mole buried in the government by the Bush/Cheney nest of traitors to emerge to do the party's bidding at the key moment in the election.  Another result of Obama appeasement to put this Quisling in a position to do so.  Hoover reincarnated.,0.0
552,437663,"Human health is at issue.  350 to 400 people die every year from toxoplasmosis.  Toxoplasmosis is now being linked to Alzheimer's, schizophrenia, depression, suicide, OCD, and more.  Thousands are blinded due to ocular lesions caused by toxoplasmosis.",0.0
553,5425453,Gib Arnold is not walking through that door.,0.0
554,5585048,"Hi, it has nothing to do with party line, and everything to do with due process and the Charter rights of Canadians.

You'll notice that this mess started under the Liberals, and continued under the Conservatives. Both are to blame and should be held accountable for their participation.

The issue of law has nothing to do with which party is in power, the laws must be followed, always.

I don't know whether $10.5M is suitable, it may be low, it may be high. The government would have received legal advice on this matter, I trust their expertise in these issues much more than irrelevant public opinion ( including mine of course).",0.0
555,6142530,"Ohh goody, goody.  There should be more affordable housing available and if not, then homes for more wealthy immigrants to come invest and bring their moneys and business to Hawaii to create jobs and pay for Rail.",0.0
556,296894,Pretty could return on investment.  Cheap dates that lot.,0.0
557,5703658,"EXPO 67  sigh.   A lifetime of innocence ago.  
Wonder if those headlines were foreseen by Drapeau in August 1967",0.0
558,5727424,And that is exactly what's wrong with the guy! Hindus in general truly dislike Muslims and see picking on them as fair game (and vice versa to be fair) - stopping that is not appeasement it is protecting minority rights. Sounds like India needs a Charter like Canada's.,0.0
559,511095,"Ummm, that's not anything approaching 'racism'. Kneejerk much? Might want to look up the definition before spouting off insta-outrage commentary. At best, what he said could be considered 'classism'.

As for the commentary of the 'welfare recipients' buying so-called 'unnecessary items not conducive to a proper welfare existence' - unless you are willing to micro-manage every dime and issue vouchers than can only be spent on specific things for every single person who receives whatever assistance they have applied for, there are going to be 'unallocated funds' that person can spend as they choose. Might be hard to stomach, but unless you want to stand on their back and force them to pay bills or buy healthy food, you're not going to be able to control the urge to blow the cash on a 'shiny'.

BTW, the PFD already got garnished by the Republican Majority in Juneau when they refused to hold hearings on overriding Gov. Walker's veto.",0.0
560,5681422,"Elect a clown, expect a circus. 


Seriously, did anyone in their right mind expect anything else from a terrible human being only known for being born rich and being a game show host?


He has no qualifications. Being born rich and somehow managing not to lose it all through 4 bankruptcies is not a qualification. Neither is being a know-nothing bullying loudmouth.",0.4459459459459459
561,5326727,If the Greens get their way the NDP will implement capital gains tax on homes sold over $750K within five years. At that point thousands of ordinary BC'ers will wake up with a big W T F happened look on their faces.  Even my eco-leftie Green loving neighbour who bought her home four years ago  had no idea that is part of the Green agenda.  Her house is now on the market so she can avoid the horror of what she voted for.,0.0
562,251305,"There is hell to pay when a delegate votes against the party's choices.  That's what the late-Secy. of State Clay Myers and I learned at the 1972 Republican National Convention.  We were vindicated later, but that didn't matter to the party power structure.",0.0
563,5201006,"If you don't go to the meetings, they don't want you to vote. I don't go to the meetings, used to, but nothing gets done.",0.0
564,357416,those billboard have been pissing me off!!! I can't even take a bus ride in peace without being disturbed by the religious non-sense,0.2666666666666666
565,440788,"Why are some people threatened by public prayer?  Why do some people want to ban something that doesn't hurt them?  If you believe, fine, if you do not equally fine.  Freedom of religion and speech were fundamental to our nations founding.  That we were founded based on Judeo-Christian principles is unquestioned.  And according to those principals all are welcome to believe or not according to their free will and values.  But that now seems to be lost to ""political correctness"".  Why?",0.0
566,5471552,"I wonder how successful alcohol is when all of the negative social costs are factored in? Surely enough to make it at the very least, a Schedule II drug.",0.0
567,6263679,"Yep Hallie, you need to accept what happened to you because according to Bill women do the same thing so that equals justification?...There are no victims, just predators...",0.0
568,862861,"It's the most wonderful time of the year!  


Take a long walk off a short pier Barry!",0.1666666666666666
569,735711,"Wikipedia: Another center-left movement from modern American liberalism that used the term ""Neoliberalism"" to describe its ideology formed in the United States in the 1970s. According to David Brooks, prominent neoliberal politicians included Al Gore and Bill Clinton of the Democratic Party of the United States. The neoliberals coalesced around two magazines, The New Republic and the Washington Monthly. The ""godfather"" of this version of neoliberalism was the journalist Charles Peters who in 1983 published "" A Neoliberal's Manifesto.""

Shermer argued that the term gained popularity largely among left leaning academics in the 1970s ""to describe and decry a late twentieth-century effort by policy makers, think-tank experts, and industrialists to condemn social-democratic reforms and unapologetically implement free-market policies.""

https://en.wikipedia.org/wiki/Neoliberalism

Since the early 1990s this term has been used to describe Clinton/Obama Democrats.",0.0
570,5849881,"If the Catholics in Spain and Italy will oppose murderous regimes,  instead of supporting them as they did during WWII, then the Church in those countries is stronger now. The Word of God is being proclaimed more effectively than it was then.",0.0
571,5967398,YOU go Draft Dodger Donny...........,0.0
572,648428,Lisa and Dan blew it by not supporting Trump.,0.0
573,422078,"My thoughts and prayers to Brad and his family during this very tough time.
thanks to all of the volunteers.",0.0
574,5653067,"Wolf Eagle,
We live in a society of instant gratification, where everything is disposable including people and relationships. 
We are in a hurry to get somewhere and often do not stop to see the rain drops or rainbows. 
So what if we step on or over another living being to get there. 
When we get there we are bored or disappointed and want something greater, bigger and better then what we have.
 We want to know and we want it now! 
Nothing else will satisfy our ""wants"" which we place above our actual needs.
If a person knows who is the ""bad guy"" then they can avoid ever being a victim.
Most of these folks have the hebe jeebies for wanting to know the worst or being able to point out the worst in other people. 
They never discovered True Detective magazine, watched Crime Story or read Ann Rule's books. They never got their Dick Tracey decoder ring or badge in the crackerjacks box. 
We (meaning me) entertain ourselves by commenting on articles on-line and being the resident experts.",0.0
575,748039,"Re: ""They exist as a deterrent against a madman""

Sadly, now they are in the hands OF a madman. Or will be after the inauguration.",0.6
576,1024530,Said one of the MSM groupies unable to think for themselves.,0.0
577,5004847,Because they all made sense?,0.0
578,700130,"While NANA Regional Corp and NAB are not the same, NANA oversees it's region which is the NAB.  ""Red Dog Mine is the Northwest Arctic Borough’s (NAB) sole private financial contributor in the form of Payment in Lieu of Taxes (PILT) to the borough. This money supports local government which employees hundreds of people in the NANA region and allows the Borough to provide needed monies for vital projects like schools, community projects and economic development projects.  If you look at the map on NANA's website ( http://nana.com/files/forms/plotfiles_state_StateLocation.pdf ) it even shows that area with NANA's oversight.",0.0
579,871942,"Lighten up Gramma.  Nobody ""gave"" us a future.  We had to bust our humps and carve our future out all by ourselves.  As long as you pay your little snot factory's internet bills they can text to their heart's content and live out their utopian dreams..",0.0
580,5490283,Onlylosers like their own comments....you must be one of the bottom fishing slimy RE agents,0.3
581,5894750,"This damn History. History or fighting a war to end slavery, and now that History is being rewritten. Removing status of the losing side, so as to say slavery as never ended.  History that the KKK was created by Democrats as a militia. And now the History of a Supreme Justice being a activist. Marshall was just ahead of his time. Now the Court, all courts, are all about activism.",0.9
582,5098653,"Actually, people were not ""grudgingly let in."" Canada eagerly advertised the presence of land in the western frontier in many Eastern European countries. Canada was eager to populate the west so that an agrarian economy could be developed there to deter American expansionism. In choosing countries to advertise homesteads to, the government kept in mind the suitability of the peoples of those countries to the western style agricultural lifestyle.

Your version of history does not quite agree with what most history textbooks have to say. I think I'll stick with scholarly sources.",0.0
583,5032669,"Jackson and Croft here are some things you can work on that would please the residence of Anchorage.
How about our community drug problem that's killing the youth of America, Anchorage is awash in hard narcotics.
The Homeless family's, building a stronger police force many other more important issues
Crime out of control and you two are worried over where motor homes park",0.0
584,6224488,"@Jack.

You're kidding right?",0.0
585,6263544,You don't know there aren't ghosts.,0.0
586,5594051,"Trump fired Preet Bharara, United States Attorney who was investigating and prosecuting a Russian money laundering case involving Natalia Veselnitskaya.

Session's DOJ just mysteriously 'settled' the case in a way that made the Russians say 'it was like an apology from the Trump government'.


Why did the Session's DOJ abruptly settle that Russian money laundering case with Natalia Veselnitskaya  at center of collusion?


Natalia Veselnitskaya suddenly seems to be everywhere.


Mueller has a whole new criteria to hire another 10 or 15 more prosecutors.

Trump fans everywhere are experiencing slight spasms of regret at the lengths they've gone to defend the indefensible.


So much winning you'll get tired of winning.",0.0
587,5841797,So it sounds like a no on injection sights?,0.0
588,899018,"Canada will be maintained as an advanced nation irrespective of where immigrants come from. Immigrants have dreams of success that they turn into reality through hard work and perseverance, and their children often exhibit the same philosophy in their academics. Your statements are alarming in that you are suggesting immigrants arriving for lesser developed nations are lower quality people. It is people with thoughts like yours that perpetuate racist ideology and institutionalize racism that create unnecessary challenges and barriers for immigrants to integrate.",0.3
589,5128078,"Also, take note of the unsurprising up-voters who either failed to fact check or swallowed Mr. Matthews so-called ""fact check"" whole (including Mr. Matthews up-voting himself if he isn't so shameless as to change it once caught!).",0.0
590,5018220,"I'd dispute the ""less efficient"" claims, for the simple fact that cell phones are so cheap in SK, and that's driven by SaskTel. Belus piggybacks off their network and can offer competitive offerings that are often 30+ dollars cheaper than comparable plans in Alberta or Ontario.",0.0
591,5095744,Me too! I wonder how many people have seen the skit though. Makes me laugh every time I see it.,0.0
592,362514,"No, Pearl, it is not a bad precedent, the State's fiscal difficulties be damned.

Did you not read the story at all?

The man was assaulted multiple times before he drew his weapon, and warned the attacker that he was armed, and to stop said attacks.

You Pearl, are what I consider a sheep, in that rather than securing your own safety by whatever means possible, you would choose to call upon law enforcement, hoping that they would arrive in time to save you from harm, or death.

You WISH for a civil society, and actually, I admire you for that, but said society does not exist. There are those that shall not only hurt you, even kill you, for no reason that you can fathom, and no law enforcement agency can stop it, only react unto it.

It is your responsibility to protect yourself, your loved ones, and your neighbours, just as it is the responsibility of all of us to do said same.

When WE, the people, protect ourselves, our loved ones, and our neighbours, we will have achieved victory.",0.2
593,5418335,"""Hawaii Attorney General Douglas Chin said Monday after the ruling that he is “cautiously optimistic” about the state’s chances before the Supreme Court justices.""  even the honorable HAG Douglas Chin is exhibiting a belief that his ""beneficent work"" might/could be struck down if ultimately heard by the SCOTUS.  and he is an honorable man!",0.0
594,5267950,"Until Mr. Trudeau brought up electoral reform as one of his many promises during an election campaign, the only people who had been talking about it were academics. 
Trudeau's election victory and entry into power quickly led him to choose the more relevant and doable promises - not electoral reform.  To open this bag of worms for  reform would literally take up years of political time, dominating all parties' actions and siphoning away so many of the other, more relevant issues facing the country.  All goes well. Canada is admired as a democracy. Why play with all of that?
P.S. Senate reform/abolition has hovered around Ottawa for decades. Let's look at that first.",0.1666666666666666
595,991542,"Just how long can the cons and the media harp on the same thing? Is there nothing more important newsworthy? The ""ethics"" in this case as in most other similar cases are debatable but not nearly as important as they are being made out. The Ambrose case will surely follow and all the many others past, present and future which probably amount to much more will never be mentioned. Call that ""news""???",0.0
596,5762980,Scope creep.  Forget the $53 million; this is turning into a blank cheque inquiry.,0.2
